store_name,category,rating,visited_review,blog_review,address,taste_value,menu
짜마차이나,"<selenium.webdriver.remote.webelement.WebElement (session=""bf98337748a8c2fa7dfeca82a81cc11a"", element=""f.97017A82DA65765A784A7C7B992235F5.d.9E356F085F6D71645861BC26885899C1.e.207146"")>",별점 4.38,방문자 리뷰 93,블로그 리뷰 6,경기 용인시 기흥구 서그내로15번길 39 천성빌딩,0.0,"메뉴: 짜장면, 가격: 6,000원
메뉴: 짬뽕, 가격: 7,000원
메뉴: 백짬뽕, 가격: 9,000원
메뉴: 콩나물짬뽕, 가격: 9,000원
메뉴: 삼선해물짬뽕, 가격: 9,000원
메뉴: 차돌이짬뽕, 가격: 9,000원
메뉴: 부산식간짜장, 가격: 7,500원
메뉴: 고추새우간짜장, 가격: 8,500원
메뉴: 쟁반해물짜장(2인), 가격: 16,000원
메뉴: 쟁반해물짜장(3인), 가격: 24,000원
메뉴: 새우볶음밥, 가격: 8,000원
메뉴: 제육덮밥, 가격: 8,000원
메뉴: 삼겹김치덮밥, 가격: 8,000원
메뉴: 짬뽕밥, 가격: 8,000원
메뉴: 잡채밥, 가격: 8,000원
메뉴: 마파두부덮밥, 가격: 8,000원
메뉴: 고추잡채밥, 가격: 9,000원
메뉴: 삼선짬뽕밥, 가격: 9,000원
메뉴: 콩나물짬뽕밥, 가격: 9,000원
메뉴: 해물덮밥, 가격: 9,000원
메뉴: 차돌이짬뽕밥, 가격: 10,000원
메뉴: 유산슬밥, 가격: 12,000원
메뉴: 갈비탕, 가격: 8,000원
메뉴: 내장탕, 가격: 8,000원
메뉴: 공기밥, 가격: 1,000원
메뉴: 알뜰탕수육, 가격: 8,000원
메뉴: 탕수육(S), 가격: 15,000원
메뉴: 탕수육(M), 가격: 20,000원
메뉴: 탕수육(L), 가격: 25,000원
메뉴: 깐쇼새우(S), 가격: 20,000원
메뉴: 깐쇼새우(M), 가격: 25,000원
메뉴: 깐쇼새우(L), 가격: 30,000원
메뉴: 양장피(S), 가격: 35,000원
메뉴: 팔보채, 가격: 30,000원
메뉴: 고추잡채(s), 가격: 35,000원
메뉴: 깐풍육, 가격: 30,000원
메뉴: 라조육, 가격: 30,000원
메뉴: 유산슬, 가격: 30,000원
메뉴: 군만두(6Pcs), 가격: 4,000원
메뉴: 음료(팹시), 가격: 1,500원
메뉴: 음료(사이다), 가격: 1,500원
메뉴: 이과주, 가격: 3,000원
메뉴: 고량주, 가격: 5,000원
메뉴: 연태고량주(S), 가격: 10,000원
메뉴: 맥주, 가격: 4,000원
메뉴: 칭다오(대), 가격: 6,000원"
yourowncake,케이크전문,0.0,방문자 리뷰 25,블로그 리뷰 9,경기 수원시 영통구 반달로35번길 30 2층 223호,0.087,"메뉴: 도시락케이크, 가격: 변동
메뉴: 미니케이크, 가격: 변동
메뉴: 1호케이크, 가격: 변동
메뉴: 2호케이크, 가격: 변동
메뉴: 포토케이크, 가격: 변동"
반달시루,"카페,디저트",별점 4.59,방문자 리뷰 215,블로그 리뷰 112,경기 수원시 영통구 청명로43번길 17 1층 반달시루,0.014,"메뉴: 아메리카노, 가격: 4,800원"
윤담,일식당,0.0,방문자 리뷰 305,블로그 리뷰 92,경기 수원시 영통구 봉영로 1587 110호,0.299,"메뉴: 돌냄비어묵우동 (저녁 메뉴), 가격: 20,000원
메뉴: 굴튀김(저녁 메뉴), 가격: 13,000원
메뉴: 가지고기튀김(저녁 메뉴), 가격: 13,000원
메뉴: 메로구이, 가격: 18,000원
메뉴: 작은사시미, 가격: 20,000원
메뉴: 육회비빔밥 아와세, 가격: 27,000원
메뉴: 야채회비빔밥 아와세, 가격: 27,000원
메뉴: 닭튀김 아와세, 가격: 27,000원
메뉴: 사시미 아와세, 가격: 32,000원
메뉴: 육회비빔밥, 가격: 12,000원
메뉴: 야채회비빔밥, 가격: 12,000원
메뉴: 닭튀김정식, 가격: 12,000원
메뉴: 사시미백반, 가격: 17,000원"
서월,이자카야,0.0,방문자 리뷰 455,블로그 리뷰 229,경기 수원시 영통구 청명남로34번길 21 111호,0.271,"메뉴: 방어사시미, 가격: 36,000원
메뉴: 모둠 제철사시미 소, 가격: 40,000원
메뉴: 단새우&성게알 반판 (캐나다A급), 가격: 36,000원
메뉴: 제철통영석화, 가격: 15,000원
메뉴: 서월꼬치7종, 가격: 22,000원
메뉴: 단새우사시미, 가격: 24,000원
메뉴: 삼치유안야끼, 가격: 19,000원
메뉴: 마라새우크림파스타, 가격: 18,000원
메뉴: 매운해물짬뽕탕, 가격: 23,000원
메뉴: 나가사키짬뽕탕, 가격: 23,000원
메뉴: 참돔머리매운탕, 가격: 20,000원
메뉴: 스키야끼, 가격: 27,000원
메뉴: 조개탕, 가격: 20,000원
메뉴: 김치카츠나베, 가격: 22,000원
메뉴: 스지오뎅탕, 가격: 23,000원"
냉삼집,한식,0.0,방문자 리뷰 273,블로그 리뷰 124,경기 수원시 영통구 청명남로28번길 7 104호,0.492,"메뉴: 급랭삼겹살 200g, 가격: 9,900원
메뉴: 돈차돌 200g, 가격: 11,000원
메뉴: 차돌된장찌개, 가격: 5,000원
메뉴: 김치찌개, 가격: 5,000원
메뉴: 냉면, 가격: 5,000원
메뉴: 계란찜, 가격: 3,000원
메뉴: 해물라면, 가격: 5,000원
메뉴: 땡초김밥, 가격: 2,000원
메뉴: 볶음밥, 가격: 2,000원"
라마무한리필샤브샤브훠궈,샤브샤브,별점 4.61,방문자 리뷰 21,블로그 리뷰 40,경기 수원시 영통구 반달로 32-1 2층,0.0,"메뉴: 무한리필.대인, 가격: 19,500원
메뉴: 꿔보루우, 가격: 17,000원
메뉴: 무한리필.소인, 가격: 9,500원
메뉴: 마라쇼오룽샤, 가격: 28,000원
메뉴: 마라썅뀌, 가격: 20,000원
메뉴: 칭도우, 가격: 7,000원
메뉴: 하얼빈, 가격: 6,000원
메뉴: 연태고량주(대), 가격: 30,000원
메뉴: 경주, 가격: 35,000원
메뉴: 설원(대), 가격: 15,000원
메뉴: 빙홍차, 가격: 3,000원
메뉴: 계란볶음밥, 가격: 7,000원
메뉴: 마라탕, 가격: 11,000원"
미스터 짬뽕,중식당,별점 4.48,방문자 리뷰 412,블로그 리뷰 190,경기 수원시 영통구 청명남로4번길 13-1,0.397,"메뉴: 짬뽕(보통), 가격: 9,000원
메뉴: 짬뽕(곱빼기), 가격: 10,000원
메뉴: 짜장(보통), 가격: 7,000원
메뉴: 짜장(곱빼기), 가격: 8,000원
메뉴: [인기] 볶음밥(보통), 가격: 8,500원
메뉴: 곱빼기추가(짬뽕곱배기), 가격: 1,000원
메뉴: 곱빼기추가(짜장곱배기), 가격: 1,000원
메뉴: 세트3(짱뽕 + 미니탕수육), 가격: 20,000원
메뉴: 세트3(짬뽕 + 탕수육소), 가격: 25,000원
메뉴: 세트3(짬뽕 2 + 탕수육소), 가격: 34,000원
메뉴: 짜장(보통), 가격: 7,000원
메뉴: 짜장(곱빼기), 가격: 8,000원
메뉴: (인기)간짜장(보통), 가격: 9,000원
메뉴: (인기)간짜장(곱빼기), 가격: 10,000원
메뉴: 해물쟁반짜장(1인), 가격: 11,000원
메뉴: [인기] 볶음밥(보통), 가격: 8,500원
메뉴: [인기] 볶음밥(곱빼기), 가격: 9,500원
메뉴: 해물볶음밥(보통), 가격: 9,000원
메뉴: 해물볶음밥(곱빼기), 가격: 10,000원
메뉴: 잡채밥, 가격: 10,000원
메뉴: [새콤달콤] 탕수육(미니), 가격: 13,000원
메뉴: [새콤달콤] 탕수육(소), 가격: 17,000원
메뉴: [새콤달콤] 탕수육(중), 가격: 22,000원
메뉴: [새콤달콤] 탕수육(대), 가격: 27,000원
메뉴: 사천탕수육(소), 가격: 18,000원
메뉴: 콜라, 가격: 2,000원
메뉴: 사이다355m, 가격: 2,000원
메뉴: 공기밥, 가격: 1,000원"
채돈이 영통점,"육류,고기요리",별점 4.43,방문자 리뷰 140,블로그 리뷰 88,경기 수원시 영통구 청명남로34번길 21,0.354,"메뉴: 근고기 600g(100g9,000원), 가격: 54,000원
메뉴: 김치찌개, 가격: 7,000원"
효자동솥뚜껑 수원영통점,돼지고기구이,0.0,방문자 리뷰 522,블로그 리뷰 45,경기 수원시 영통구 청명로77번길 27 1층,0.333,"메뉴: 듀록흑돼지삼겹살+꽃목살(600g), 가격: 35,900원
메뉴: 듀록흑돼지삼겹살(600g), 가격: 35,900원
메뉴: 갑오징어미나리숙회, 가격: 12,900원
메뉴: <점심특선>고추장찌개, 가격: 9,000원
메뉴: <점심특선>제육볶음+된장찌개, 가격: 11,000원
메뉴: 미나리육회, 가격: 13,900원
메뉴: 김치말이국수(물/비빔), 가격: 6,000원
메뉴: 신선한 미나리, 가격: 4,000원
메뉴: 소세지구이(4ea), 가격: 9,900원
메뉴: 듀록흑돼지삼겹살(200g), 가격: 13,000원
메뉴: 꽃목살(200g), 가격: 13,000원"
대도수산,생선회,별점 4.28,방문자 리뷰 227,블로그 리뷰 76,경기 수원시 영통구 매영로345번길 7 트리플렉스2층,0.294,"메뉴: 광어회(소), 가격: 70,000원
메뉴: 우럭회(소), 가격: 70,000원
메뉴: 모둠해산물, 가격: 60,000원
메뉴: 딱새우(12미), 가격: 30,000원
메뉴: 전복회, 가격: 30,000원
메뉴: 낙지, 가격: 30,000원
메뉴: 멍게, 가격: 30,000원
메뉴: 전어회한접시, 가격: 변동
메뉴: 왕새우소금구이(1kg), 가격: 변동
메뉴: 회덮밥, 가격: 12,000원
메뉴: 스페셜물회, 가격: 45,000원
메뉴: 특물회(2인), 가격: 30,000원
메뉴: 물회(1인분), 가격: 15,000원
메뉴: 알밥, 가격: 10,000원
메뉴: 회초밥, 가격: 15,000원"
다이닝 동,이자카야,0.0,방문자 리뷰 85,블로그 리뷰 81,경기 수원시 영통구 청명남로 25 2층 206호,0.326,"메뉴: 모듬 사시미 2인,4인, 가격: 34,000원
메뉴: 사바보우즈시(고등어 봉 초밥), 가격: 19,000원
메뉴: 카이센 데판야끼 (해산물 볶음), 가격: 32,000원
메뉴: 토마토 해물 나베, 가격: 32,000원
메뉴: 홍가리비 술찜, 가격: 20,000원
메뉴: 전복파스타, 가격: 10,000원
메뉴: 스시, 가격: 14,000원
메뉴: 가지새우튀김, 가격: 10,000원
메뉴: 이소베마끼, 가격: 16,000원
메뉴: 네기 유린기, 가격: 11,000원
메뉴: 카키 후라이, 가격: 15,000원
메뉴: 차슈야끼, 가격: 16,000원
메뉴: 미도 어묵탕, 가격: 20,000원
메뉴: 조개탕, 가격: 20,000원
메뉴: 신라면, 가격: 4,000원"
오렌지슈크레,케이크전문,0.0,방문자 리뷰 252,블로그 리뷰 146,경기 용인시 기흥구 서그내로 31 상가 116동 지1층 108-1호,0.057,"메뉴: 생크림 케이크_미니, 가격: 35,000원
메뉴: 조각 케이크, 가격: 7,500원
메뉴: 답례품, 가격: 변동
메뉴: 구움과자 선물세트, 가격: 변동
메뉴: 롤 케이크, 가격: 7,000원
메뉴: 쉬폰산도, 가격: 5,000원"
화성옥 영통점,"<selenium.webdriver.remote.webelement.WebElement (session=""bf98337748a8c2fa7dfeca82a81cc11a"", element=""f.D0866D0B7AC5A10D4FF6AE1C0D9D4F57.d.8A3528421000222AE3499530435089CF.e.252305"")>",별점 4.26,방문자 리뷰 937,블로그 리뷰 46,경기 수원시 영통구 청명남로 16,0.459,"메뉴: 콩나물국밥, 가격: 8,000원
메뉴: 콩나물비빔밥, 가격: 8,500원
메뉴: 뚝배기 불고기, 가격: 9,000원
메뉴: 전통육개장, 가격: 9,000원
메뉴: 쭈꾸미볶음(2인분), 가격: 20,000원
메뉴: 특양육개장, 가격: 11,000원
메뉴: 삶은 오징어, 가격: 12,000원
메뉴: 낙지만두, 가격: 5,000원
메뉴: 왕교자만두, 가격: 5,000원
메뉴: 편육, 가격: 8,000원
메뉴: 쭈꾸미만두, 가격: 5,000원
메뉴: 공기밥, 가격: 1,000원"
빌리엔젤 수원영통점,"<selenium.webdriver.remote.webelement.WebElement (session=""bf98337748a8c2fa7dfeca82a81cc11a"", element=""f.455FEA75ED469D92AD3691473B2AB9D6.d.A1B614F5C5E6F4F17DBA1100AA9A0A25.e.257471"")>",별점 4.34,방문자 리뷰 322,블로그 리뷰 52,경기 수원시 영통구 봉영로 1623 드림피아 빌딩 1층 빌리엔젤,0.019,"메뉴: 한라봉 코코라떼, 가격: 6,200원
메뉴: 돌체라떼, 가격: 6,200원
메뉴: 당근케이크 조각, 가격: 7,600원
메뉴: 밀크티우유, 가격: 4,500원
메뉴: 로얄 밀크티, 가격: 5,800원
메뉴: 레드벨벳케이크 조각, 가격: 8,100원
메뉴: 딸기우유, 가격: 4,500원
메뉴: 밀크크레이프 조각, 가격: 6,900원
메뉴: 딸기크레이프 조각, 가격: 7,200원
메뉴: 쇼콜라봉봉 조각, 가격: 8,900원
메뉴: 티라미수크레이프 조각, 가격: 7,900원
메뉴: 우주케이크 조각, 가격: 7,800원
메뉴: 한라봉 코코라떼, 가격: 6,200원
메뉴: 당근케이크 조각, 가격: 7,600원
메뉴: 레드벨벳케이크 조각, 가격: 8,100원
메뉴: 밀크크레이프 조각, 가격: 6,900원
메뉴: 딸기크레이프 조각, 가격: 7,200원
메뉴: 쇼콜라봉봉 조각, 가격: 8,900원
메뉴: 티라미수크레이프 조각, 가격: 7,900원
메뉴: 우주케이크 조각, 가격: 7,800원
메뉴: 자몽케이크 조각, 가격: 7,600원
메뉴: 1호 쇼콜라봉봉, 가격: 47,000원
메뉴: 1호 밀크크레이프, 가격: 35,000원
메뉴: 1호 티라미수크레이프, 가격: 39,000원
메뉴: 1호 우주케이크, 가격: 41,000원
메뉴: 1호 딸기크레이프, 가격: 36,000원
메뉴: 1호 레드벨벳케이크, 가격: 43,000원
메뉴: 1호 자몽케이크, 가격: 39,000원
메뉴: 1호 당근케이크, 가격: 39,000원
메뉴: 1호 핑크베리케이크, 가격: 43,000원
메뉴: 1호 레인보우 크레이프, 가격: 39,000원
메뉴: 1호 핑크 카네이션 바나나 1호, 가격: 36,000원
메뉴: 바닐라 빈 마들렌, 가격: 3,300원
메뉴: 얼그레이 마들렌, 가격: 3,300원
메뉴: 단호박 마들렌, 가격: 3,300원
메뉴: 다크초코 마들렌, 가격: 3,300원
메뉴: 레몬 마들렌, 가격: 3,300원
메뉴: 인절미마카롱, 가격: 2,800원
메뉴: 마카롱 세트 (8구), 가격: 24,000원
메뉴: 딸기마카롱, 가격: 2,800원
메뉴: 크림브륄레마카롱, 가격: 2,800원
메뉴: 솔티카라멜 마카롱, 가격: 2,800원
메뉴: 블루베리 마카롱, 가격: 2,800원
메뉴: 오레오 마카롱, 가격: 2,800원
메뉴: 초코 마카롱, 가격: 2,800원
메뉴: 우유바닐라 마카롱, 가격: 2,800원
메뉴: 스페셜티 아메리카노, 가격: 4,600원
메뉴: 카페라떼, 가격: 5,100원
메뉴: 카페모카, 가격: 5,600원
메뉴: 카라멜 마끼아또, 가격: 5,600원
메뉴: 바닐라라떼, 가격: 5,600원
메뉴: 돌체라떼, 가격: 6,200원
메뉴: 카푸치노, 가격: 5,800원
메뉴: 로얄 밀크티, 가격: 5,800원
메뉴: 흑당버블티, 가격: 5,800원
메뉴: 홍차버블티, 가격: 5,800원
메뉴: 그린티 라떼, 가격: 5,600원
메뉴: 다크 초코 라떼, 가격: 5,600원
메뉴: 바닐라스무디, 가격: 6,200원
메뉴: 유자스무디, 가격: 6,200원
메뉴: 딸기요거트스무디, 가격: 6,200원
메뉴: 그린티 스무디, 가격: 6,200원
메뉴: 플레인요거트스무디, 가격: 6,200원
메뉴: 유자티, 가격: 5,300원
메뉴: 레몬티, 가격: 5,300원
메뉴: 자몽티, 가격: 5,300원
메뉴: 자몽 블랙티, 가격: 5,300원
메뉴: 청귤티, 가격: 5,300원
메뉴: 레몬에이드, 가격: 5,800원
메뉴: 자몽에이드, 가격: 5,800원
메뉴: 유자에이드, 가격: 5,800원
메뉴: 루이보스 바닐라, 가격: 5,100원
메뉴: 썸머 베리, 가격: 5,100원
메뉴: 얼그레이, 가격: 5,100원
메뉴: 애플, 가격: 5,100원
메뉴: 캐모마일, 가격: 5,100원
메뉴: 페퍼민트, 가격: 5,100원
메뉴: 잉글리쉬 실론, 가격: 5,100원
메뉴: 밀크티우유, 가격: 4,500원
메뉴: 딸기우유, 가격: 4,500원"
서동진의커피랩 영통점,카페,별점 4.38,방문자 리뷰 195,블로그 리뷰 33,경기 수원시 영통구 반달로 96-1 1층,0.0,"메뉴: 아메리카노, 가격: 4,500원"
아아아라,"카페,디저트",0.0,방문자 리뷰 39,블로그 리뷰 50,경기 수원시 영통구 청명남로4번길 12 1층 102호,0.029,"메뉴: 하트곰마들렌&파베초콜릿 세트, 가격: 18,900원
메뉴: 파베초콜릿(18개입), 가격: 24,900원
메뉴: 하트곰돌이쿠키, 가격: 2,500원
메뉴: 하트꼬니곰마들렌세트(8마리), 가격: 15,000원
메뉴: (행운을선물하세요)네잎클로버냥_3개입, 가격: 5,000원
메뉴: 순수초콜릿케이크, 가격: 15,000원
메뉴: 생레몬케이크, 가격: 4,000원
메뉴: (예약주문)제주당근케이크(1호), 가격: 45,000원
메뉴: 아메리카노, 가격: 3,500원
메뉴: 고메버터스콘, 가격: 3,800원
메뉴: 보늬밤말차앙금파운드, 가격: 6,000원
메뉴: 옥수수크럼블치즈케이크, 가격: 7,500원
메뉴: 제주당근케이크, 가격: 7,000원
메뉴: 토마토바질치즈스콘, 가격: 3,900원
메뉴: 하겔슈가스콘, 가격: 3,800원"
포메인 영통점,베트남음식,별점 4.33,방문자 리뷰 510,블로그 리뷰 35,경기 수원시 영통구 봉영로 1613,0.37,"메뉴: 포메인 쌀국수, 가격: 12,000원
메뉴: 포메인 쌈 (월남쌈), 가격: 39,000원
메뉴: 레드포, 가격: 15,500원
메뉴: 분짜, 가격: 16,500원
메뉴: 매운 해산물 볶음 쌀국수, 가격: 15,500원
메뉴: 소고기 볶음밥, 가격: 15,500원
메뉴: 포메인 깐풍기, 가격: 25,500원
메뉴: 오리지널 스프링롤, 가격: 7,500원
메뉴: 스파이시 포, 가격: 13,000원
메뉴: 프리미엄 소고기 쌀국수, 가격: 15,500원
메뉴: 매운 해산물 쌀국수, 가격: 14,500원
메뉴: 해산물 쌀국수, 가격: 13,500원
메뉴: 닭고기 쌀국수, 가격: 12,500원
메뉴: 분보싸오, 가격: 16,500원
메뉴: 치킨 앤 베지, 가격: 26,000원"
라스트춘선 영통,한식,0.0,방문자 리뷰 177,블로그 리뷰 32,경기 수원시 영통구 청명북로7번길 21 1층,0.262,"메뉴: 정춘선 곱도리탕, 가격: 35,000원
메뉴: 한우모츠나베, 가격: 30,000원
메뉴: 카라이 모츠나베, 가격: 30,000원
메뉴: 정춘선 샤브나베, 가격: 27,000원
메뉴: 항정삼합, 가격: 28,000원
메뉴: 육회김밥, 가격: 13,000원
메뉴: 묵은지 참치말이, 가격: 8,000원
메뉴: 감태명란마요 주먹밥, 가격: 8,000원
메뉴: 닭다리살 대파, 가격: 21,000원
메뉴: 오리스테이크, 가격: 21,000원
메뉴: 광장시장 녹두전, 가격: 18,000원
메뉴: 을지로 초계무침, 가격: 18,000원
메뉴: 창난젓 까나페, 가격: 18,000원
메뉴: 담양떡갈비, 가격: 19,000원
메뉴: 닭안심구이, 가격: 18,000원"
노지불닭 영통본점,불닭,별점 4.97,방문자 리뷰 129,블로그 리뷰 50,경기 수원시 영통구 청명남로34번길 12 1층 노지불닭 영통본점,0.309,"메뉴: 숯불불닭, 가격: 26,000원
메뉴: 치즈불닭, 가격: 30,000원
메뉴: 마늘불닭, 가격: 29,000원
메뉴: 숯불차슈구이, 가격: 26,000원
메뉴: 마늘똥집, 가격: 26,000원
메뉴: 대대포막걸리, 가격: 6,000원
메뉴: 얼큰/안얼큰어묵탕, 가격: 19,000원
메뉴: 숯불무뼈닭발, 가격: 26,000원"
